# Exported on: 16.08.2024 15:16:16
Cosmopolitan|Martini|Aperitif|Martiniglas||4 cl|Wodka|1 cl|Triple Sec|2 cl|Limettensaft|2 cl|Cranberrysaft|||||||||||||2|2|1|2|2||0|Alle Zutaten für etwa 15 Sekunden auf Eis shaken; in ein Martiniglas abseihen; mit Limettenscheibe garnieren; gerne Absolut Zitrone nehmen, ansonsten auch irgendwie anders Zitrone rein: Rand abreiben, Zeste in den Shaker,…|normal|||1934er-Cosmopolitan|4cl Gin,1cl Cointreau, 2cl frischgepresster Zitronensaft, 1cl Himbeersirup oder 3 frische Himbeeren (bei mehr wird’s zu rot): Alles zusammen in einen Shaker geben, mit viel Eis ordentlich durchschütteln und in ein vorgekühltes Martiniglas doppelt abseihen. Trinken.|Der Cosmopolitan, wie wir ihn meistens in Bars serviert bekommen, ist ein Konstrukt der 80er. Erfunden hat ihn angeblich eine Dame namens Cheryl Cook, die mit dem damals taufrischen Absolut Citron, einem Absolut Vodka mit Zitronenaroma, experimentierte. Ihr Rezept mit Roses Lime Juice und Orangenlikör veränderte schließlich ein Mann namens Toby Cecchine, der sich auf frischen Limettensaft und ausschließlich Cointreau als Likör verließ. Beides heute Standard im Cosmpolitan.<br><br>Schon 1934 wurde ein Rezept gleichen Namens in einem Bar-Ratgeber veröffentlicht, das allerdings auf Zitronen, Gin und Himbeersirup setzt, mit einem Hauch Cointreau. Tolle Sache eigentlich, aber für die damalige Zeit wohl nicht das richtige – schlussendlich vergaß man das Rezept bis Mitte der 2000er und machte in den 80ern dann einfach eine neue Baustelle gleichen Namens auf. Wären nicht beide Versionen rosa und sogenannte New Orleans Sours (Sour-Cocktail mit Orangenlikör als Zuckerquelle, siehe Margarita), würde man sie wahrscheinlich gar nicht mehr miteinander in Verbindung bringen.<br><br>Wenn man sich darauf einigen kann, welchen Cosmopolitan man trinken will, dann besteht der Rest aus Details: die richtige Spirituosensorte, die richtigen Mengen – sowas. Aber die Frage “Himbeer-Cosmo oder Cranberry-Version?” ist eine des reinen persönlichen Geschmacks. Wir mixen uns testweise auch einen klassischen 1934er-Drink und gehen erstmal davon aus, dass der unseren ganz persönlichen Geschmack besser treffen wird. Vor allem, weil wir frische Himbeeren benutzen.<br><br>Aber Pustekuchen: Durch die frischen Himbeeren und den Wacholderbrand wird aus dem Cosmo – zumindest für unsere Geschmacksnerven – ein Raspberry Thyme Smash, dem was fehlt. Ähnlich wie beim Gimlet sind wir auch beim Cosmo Fans dieser leichten Künstlichkeit, die die Wodka-Cranberry-Variante mitbringt. Wir konzentrieren uns also auf die moderne Variante.
Caipirinha|Klassiker||Caipirinaglas||6 cl|Cachaça|1|Limette|1 TL|weißer Rohrzucker|||||||||||||||3|2|1|1|3||0|Im Shaker die Limetten und den Zucker mit einem Stößel anpressen, bis sich der Zucker aufgelöst hat; Cachaça und Eiswürfel dazugießen und kräftig shaken; mit den Eiswürfeln ins Glas gießen|normal|||||Obwohl der Ursprung des Getränks unbekannt ist, herrscht in der akademischen Gemeinschaft Einigkeit darüber, dass die Caipirinha 1918 im Landesinneren von São Paulo, Brasilien, erfunden wurde. Einige Berichte besagen, dass sie um 1918 in der Region Alentejo in Portugal entstand, mit einem beliebten Rezept aus Zitrone, Knoblauch und Honig, das für Patienten mit der Spanischen Grippe empfohlen wurde. Ein anderer Bericht besagt, dass die Caipirinha auf Poncha basiert, einem alkoholischen Getränk aus Madeira, Portugal. Die Hauptzutat ist Aguardente de Cana, die aus Zuckerrohr hergestellt wird. Die Zuckerrohrproduktion wurde von den Portugiesen von Madeira nach Brasilien verlegt, da sie mehr Land für den Anbau benötigten. Vorher hatten die Menschen auf Madeira bereits Aguardente de Cana hergestellt, die der Vorläufer von Cachaça war.<br><br>Heute wird die Caipirinha immer noch als Tonikum gegen Erkältungen verwendet. Üblicherweise fügen Anwender destillierte Spirituosen zu Hausmitteln hinzu, um die therapeutische Wirkung zu beschleunigen. Aguardente wurde häufig verwendet. "Bis eines Tages jemand beschloss, den Knoblauch und den Honig wegzulassen. Dann wurden ein paar Esslöffel Zucker hinzugefügt, um die Säure der Limette zu reduzieren. Das Eis kam als nächstes, um die Hitze abzuwehren", erklärt Carlos Lima, Geschäftsführer des IBRAC (Brasilianisches Institut für Cachaça).<br><br>Laut Historikern wurde die Caipirinha von Land besitzenden Bauern in der Region Piracicaba im Landesinneren des Bundesstaates São Paulo im 19. Jahrhundert als lokales Getränk für 'hochwertige' Veranstaltungen und Partys erfunden (Partys im Palast von Barão de Serra Negra), ein Spiegelbild der starken Zuckerrohrkultur in der Region. Das Originalrezept verwendete eine Art Zitrone namens "galeguinho", eine kleine gelb/grüne Zitrone, die sehr häufig in den Hinterhöfen der Landhäuser in São Paulo vorkommt. Heutzutage wird sie mit einer größeren grünen Zitrone, der Tahiti-Zitrone, hergestellt, einer Zitronensorte, die auf den Märkten im ganzen Land weiter verbreitet ist.<br><br>Die Caipirinha ist der bekannteste nationale Cocktail Brasiliens und wird in Restaurants, Bars und vielen Haushalten im ganzen Land getrunken. Früher fast unbekannt außerhalb Brasiliens, wurde das Getränk in den letzten Jahren aufgrund der zunehmenden Verfügbarkeit erstklassiger Cachaça-Marken außerhalb Brasiliens populärer und weiter verbreitet. Die International Bartenders Association hat sie als einen ihrer offiziellen Cocktails, als Contemporary Classic, anerkannt.
Gin Fizz|Fizz und Collins|Longdrink|Longdrinkglas||6 cl|Gin|2 cl|Zuckersirup|2 cl|Zitronensaft||Soda|||||||||||||1|1|0|1|2||0|Alle Zutaten außer der Soda auf Eis shaken; in einem Longdrink-Glas auf Eis abseihen; mit einem Spritzer Soda toppen und mit einer Zitronenzeste garnieren; Alternative: mit Rosmarinzweig und Olivenöl dazu|normal|||||Die Geschichte des Gin Fizz ist reich an Legenden und Anekdoten, die bis ins späte 19. Jahrhundert zurückreichen. Ursprünglich in den Vereinigten Staaten entstanden, wird die Kreation des Fizz oft Henry Charles Ramos zugeschrieben. Dieser entwickelte den Drink, der ursprünglich nur aus Gin, Zitronensaft und Zucker bestand, zu einer komplexeren Mischung weiter. Der Gin Fizz erfreute sich schnell wachsender Beliebtheit, was zur Entstehung zahlreicher Variationen führte, die verschiedene Spirituosen und Mixer verwendeten.<br><br>Der Gin Fizz wurde erstmals 1876 in Jerry Thomas' „The Bartender's Guide“ beschrieben. Ursprünglich wurde er mit Gummi-Sirup, Zitronensaft und Old Tom Gin gemischt und mit Selterswasser nach einem kurzen Schütteln aufgefüllt. Dieser Drink war ein erfrischendes Elixier, das auch als Katerkur bekannt war. Schon damals war er eine willkommene Erfrischung und ein beliebter Muntermacher.<br><br>Im Jahr 1888 brachte Henry C. Ramos den Gin Fizz auf ein neues Niveau. In seinem Imperial Cabinet Saloon in New Orleans entwickelte er den berühmten Ramos Gin Fizz. Dieser Cocktail enthält zusätzlich Sahne und Orangenblütenwasser, was ihn besonders cremig und aromatisch macht. Trotz seines Rufs als abstinenter Prediger wurde sein Drink ein riesiger Erfolg. Die langwierige Zubereitung des Drinks, der bis zu 15 Minuten Schütteln erforderte, war ein Merkmal, das die Gäste dazu brachte, immer wiederzukommen. Während der Hochsaison, insbesondere während des Mardi Gras, beschäftigte Ramos bis zu 20 „Shaker Boys“, um die enorme Nachfrage zu bewältigen.<br><br>Obwohl Ramos selbst keinen Alkohol trank, war er stolz auf sein Rezept und gab es bereitwillig weiter. Später verkaufte er die Rechte an seinem Rezept an das Roosevelt Hotel in New Orleans, was zur weiteren Verbreitung des Cocktails beitrug. Einer der bekanntesten Fans des Ramos Gin Fizz war der umstrittene Senator und Gouverneur Huey P. Long, der den Drink 1935 nach New York brachte, nachdem er von der dortigen Zubereitung enttäuscht war. Huey P. Long sorgte dafür, dass der Ramos Gin Fizz auch in New York in der richtigen Weise zubereitet wurde, indem er seinen Lieblingsbarkeeper aus dem Roosevelt Hotel, Sam Guarino, mitbrachte.<br><br>Die Ursprünge des Gin Fizz gehen jedoch über Ramos hinaus. Schon in den 1880er Jahren entstanden verschiedene Varianten wie der Morning Glory Fizz, der mit Scotch Whisky und Absinth gemischt wurde, oder der Silver Fizz, der Eiweiß enthielt. Diese Variationen zeigten die Kreativität der Barkeeper und deren Fähigkeit, den klassischen Drink immer wieder neu zu interpretieren.<br><br>Die Beliebtheit des Gin Fizz nahm nach der Prohibition weiter zu. Das Roosevelt Hotel spielte eine zentrale Rolle in der Verbreitung des Ramos Gin Fizz, und die Sazerac Bar wurde ein bekannter Ort, um diesen Cocktail zu genießen. Trotz seines komplexen und arbeitsintensiven Charakters bleibt der Gin Fizz ein Symbol für handwerkliche Cocktailkunst und ein Beispiel für die reiche Geschichte und Tradition der Mixologie.
Gin Tonic|Klassiker|Longdrink|Longdrinkglas|Weinglas|6 cl|Gin|18 cl|Tonic Water|||||||||||||||||3|1|0|1|1||1|Eiswürfel ins Longdrinkglas geben; Gin eingießen; mit Tonic Water aufgießen; mit Zitronenzeste, Gurke oder passenden Kräutern (Rosmarin) garnieren|versteckt|||||Rübergeschwappt ist der Gin-Trend Anfang der 2010er-Jahre aus en “cooleren” europäischen Ländern wie Spanien und England. Dort war der Gin Tonic schon 15 Jahre vorher der heiße Scheiß. Das man das Wacholder-Destillat und Tonic an der Bar beliebig kombinieren kann, das war in Barcelona schon Usus, da war Schweppes Indian Tonic hier noch schwer zu kriegen.<br><br>Die Ursprünge des Drinks selbst liegen allerdings in der Kolonialzeit. Damals war Tonic Water wegen des Chiningehalts ein hochwirksames Schutzmittel gegen Malaria. Damit sich die britischen Truppen die Seuche nicht einfingen, mussten Sie das Zeug regelmäßig trinken und zwar in einer ziemlich intensiven Variante – irre bitter also. Damit der Tonic irgendwie runterrutschte, mischte man ihn mit Gin, den der Brite von Welt natürlich kistenweise auf seinen Exkursionen mitführte – der Gin Tonic war geboren. Noch heute haftet dem Cocktail-Rezept allzeit ein Hauch von Großbritannien an. Obwohl: Auch was die Kolonialzeit-Story angeht, sind akribisch arbeitende Cocktail-Historiker heute anderer Meinung.
Ginger 43|Brunch||Weinglas||5 cl|Vanillelikör|20 cl |Ginger Ale|3 cl|Limette|||||||||||||||1|1|1|2|1||0|Im Glas bauen, Saft einer halben Limette ins Glas, mit Limettenscheibe und Zeste garnieren|normal||||Ach, was will man dazu Interessantes schreiben. Es ist eine Erfindung der Marke Licor 43 und sie macht was her. Hier habt ihr sie. <br><br>Auffällig ist die Gemeinsamkeit mit Aperol Spritz, ein anderer Marketing-Coup: die Empfehlung zum Weinglas. Dahinter verbirgt sich die Idee, diesen Drink möglichst großflächig vermarkten zu können. Restaurants sollen hierfür als Werbeplattform dienen. Da Restaurants klassischerweise nicht über die Vielfalt an Gläsern verfügen wie eine gut ausgestattete Cocktailbar, wird jenes Glas ans Herz gelegt. Obendrein wirkt dieses Glas noch elegant. |
Golden Dream|Digestif|Martini|Martiniglas||3 cl|Vanillelikör|3 cl|Triple Sec|3 cl|Orangensaft|3 cl|Sahne|||||||||||||1|2|2|0|1||0|Alle Zutaten mit ein paar Eiswürfeln in einen Shaker geben und kräftig schütteln|normal|||||Der Golden Dream ist einer der ganz wenigen international bekannten Cocktails, dessen Ursprung unumstritten und belegbar ist, da er als Siegerdrink aus einem Mixwettbewerb hervorging. Der Barkeeper Le Roy S. Sharon aus Los Angeles gewann damit 1959 die U.S.A. (West Coast) Cocktail Competition. In dem von der Barkeepervereinigung United Kingdom Bartender’s Guild (U.K.B.G.) gesponserten Wettbewerb setzte er sich gegen 62 andere Barkeeper mit seinem Golden Dream durch, der aus 1 oz. Galliano und je 1⁄2 oz. Cointreau (einem Triple Sec-Orangenlikör), Orangensaft, Sahne sowie Shaved Ice bestand, und gewann 1000 US-Dollar und eine Reise nach London. Der Golden Dream wird auch in einer Zeitungsnotiz von 1962 erwähnt, als Le Roy S. Sharon, Barkeeper in Marineland (Kalifornien), erneut einen ersten Preis gewann, diesmal in einem Wettbewerb der California Bartender’s Guild, und sich so für die Cocktail-Weltmeisterschaft der International Bartenders Association qualifizierte, die 1962 in Hamburg stattfand. 1960 veröffentlichte die U.K.B.G. die Rezeptur des Golden Dream in ihrer Publikation The U.K.B.G. Guide to Drinks im Kapitel Prize-Winning Cocktails, jedoch mit einer gegenüber dem Zeitungsbericht reduzierten Menge Galliano, also nunmehr gleichen Anteilen aller Zutaten:<br><br>„USA (Westküste) Cocktailwettbewerb, 1959 ‚Golden Dream‘ Le Roy Charon - 25% Galliano, 25% Cointreau, 25% Orangensaft, 25% Sahne. Schütteln.“<br><br>Der Cocktail weist eine gewisse Ähnlichkeit zum Golden Cadillac auf, der ebenfalls in den 1950er Jahren entstanden war und in seiner Grundrezeptur aus Galliano, weißem Kakaolikör und Sahne gemixt wurde, jedoch inzwischen auch häufig mit Orangensaft ergänzt wird. Beide Cocktails waren in den 1960er Jahren im Zuge der Verbreitung des italienischen Likörs Galliano in den Vereinigten Staaten sehr beliebt. Bald war der Golden Dream auch in deutschsprachigen Rezeptbüchern zu finden. Sowohl das 1974 erstmals erschienene Lexikon der Bar von Erich Bolsmann als auch das Handlexikon der Getränke aus dem Rudolf Trauner Verlag beziehen sich dabei auf Le Roy S. Sharon und den Wettbewerb von 1959 und nennen gleiche Anteile der vier Zutaten, die stets im Shaker geschüttelt und ohne Eis in ein Cocktailglas abgeseiht werden.
Harvey Wallbanger|Longdrink|Longdrink|Longdrinkglas||4,5 cl|Wodka|1,5 cl|Vanillelikör|9 cl|Orangensaft|||||||||||||||1|3|3|0|2||0|In ein Longdrinkglas voller Eis zunächst den den Wodka, dann den Orangensaft geben; ganz kurz umrühren und mit einer Scheibe Orange servieren; mit dem Galliano toppen|normal|||||Woher stammt der Drink? Erfunden hat ihn angeblich der Bartender Donato “Duke” Antone in den 50ern in Kalifornien, was zumindest dem dem Zeitgeist unter den örtlichen Surfern entsprochen haben soll. Genau ein solcher – sein Name war Harvey – soll dann angeblich nach einer verlorenen Surfwettbewerb seinen Schädel ein paar Mal gegen die Wand gedonnert haben, nachdem er sich ein paar Gläser dieses damals noch unbekannten Getränks reingedonnert hatte. Alles Hörensagen. Was man sicher weiß: In den 70ern fährt Galliano eine große Markenkampagne mit Harvey Wallbanger als Gallionsfigur. Also nicht nur mit dem Drink, sondern auch einer ziemlich verpeilt dreinschauenden Variante des Surfers. Ob das Flaschen verkauft hat? Keine Ahnung.
Irish Coffee|Espresso|Digestif|||2 TL|Zucker|12 cl|Kaffee|4 cl|Whisky||Sahne|||||||||||||2|2|0|0|2||0|Whiskey und Kaffee auf den Zucker in eine Tasse oder ein Glas gießen; kurz umrühren und mit der Sahne toppen; heiß servieren; gegen den Kaffee verliert eh alles, außer beim Whisky nicht zu wählerisch sein|normal|||||Seine Geschichte liest sich wie das Intro zu einem alten Schwarz-Weiß-Film: Irgendwann in den 1940er Jahren, warten Passagiere in einem kleinen Flughafenrestaurant in Irland – Scheißwetter, Flug verspätet. Um die Kälte zu vertreiben und die Laune zu heben, will der Barkeeper den Gästen etwas Besonderes servieren. Sein Geniestreich: heißer Kaffee mit einem kräftigen Schuss irischen Whiskey. Das Ergebnis gefiel und wieso auch nicht? Wärmend, belebend, dank Sahne schön vollmundig. Ein amerikanischer Passagier, beeindruckt von diesem Drink, fragte: “Ist das ein brasilianischer Kaffee?”. Der Bartender lächelte und antwortete mit einem Augenzwinkern: “Nein, mein Herr. Das ist Irish Coffee.”
Tom Collins|Fizz und Collins|Longdrink|Longdrinkglas||6 cl|Gin|3 cl|Zitronensaft|1,5 cl|Zuckersirup|10 cl|Soda|||||||||||||1|2|2|1|1||0|Gin, Zitronensaft und Zuckersirup ins Glas geben und verrühren; mit Eis auffüllen und mit Soda toppen; mit Zitronenscheibe garnieren|normal|||||Cocktail-historisch taucht der Collins schon irgendwann ab 1850 auf, wohl als Nachfolger des beliebten Gin Punch – ein klassischer Punch-Drink aus Gin, Zitrussaft, Wasser und etwas Maraschino. Glaubt man der gängigsten Erzählung, hat der Bartender John Collins aus dem Londoner Limmer’s den Drink erfunden und im Nachhinein nach sich benannt, seine Spezialität soll eben besagter Punch gewesen sein. Da in dieser Zeit viel über Hörensagen lief und gerade Rezepte nicht immer genau weitergegeben wurden, machte ohnehin schon damals jeder seinen Collins, wie er wollte.<br><br>Gerade die Frage nach der Basis-Spirituose – hier geben sich gesüßter Old Tom Gin, Genever und Dry Gin die Klinke in die Hand – ist eine, die sich meist grob mit der Verbreitung der jeweiligen Spirituose deckt. So war im 19. Jahrhundert Dry Gin schlicht kein Thema – praktisch aller Gin war so mies, dass Zucker rein musste. Daher gab’s Old Tom Gin mit Zucker und holländischen Genever … mit Zucker. Und erst im 20. Jahrhundert kam dann Dry Gin dazu, allerdings machte sich da wiederum kaum jemand Gedanken um die richtige Zuteilung der Vornamen. 
Wildberry Lillet|Brunch|Fruchtig|Weinglas||5 cl|Lillet|10 cl|Schweppes Wild Berry|2|Himbeeren|1|Erdbeeren|||||||||||||3|3|3|0|1||0|Lillet Blanc in ein Weinglas geben, mit Eiswürfeln auffüllen und mit Schweppes Original Wild Berry aufgießen; geviertelte Erdbeere und Himbeeren dazugeben und vorsichtig umrühren|versteckt|||||
Long Island Iced Tea|Klassiker|Longdrink|Longdrinkglas||2 cl|ungereifter Rum|2 cl|Wodka|2 cl|Gin|2 cl |Tequila|2 cl|Triple Sec|1,5 cl|Limettensaft||Cola|||||||3|1|1|1|3||0|Alle Zutaten außer der Cola in ein Longdrink-Glas voller Eis schütten und umrühren; mit Cola auffüllen und mit einer Limettenscheibe garnieren|normal|||Twists|Es existieren schöne Twists zum Long Island Iced Tea: ein giftgrüner Tokio Iced Tea! Oder ein Electric Iced Tea! Da kommt einfach nur Sprite und Blue Curaçao statt Cola und Triple Sec rein. Es existieren noch zahlreiche weitere Varianten, die insgesamt eine Wissenschaft für sich sind. |Es ist leicht, auf den Long Island Iced Tea einzuprügeln. Er ist der zuckrig-spritige Frontmann des Wirkungstrinkens, der dunkle Baron des dumpfen Rausches. In den 80er- und 90er-Jahren, als Barkultur im Winterschlaf lag, da stand er noch immer auf jeder Bar-, Kneipen- und Disco-Karte, an der Seite von Caipi und Cuba Libre. Hochprozentig aber aufrecht, süßlich-säuerlich, mit der unsichtbaren Aufschrift “Kopfschmerzgarantie” auf jedem Glas. Mit diesem undefiniertem Geschmack nach allem und nix mit Cola.<br><br>Erfunden hat den Long Island Iced Tea der New Yorker Bartender Robert Butt  1972 – als Teil eines Wettbewerbs für eine Triple Sec-Hersteller. Einzige Voraussetzung: Triple Sec musste drin. Weil die Bar, in der Butt arbeitete, das Oak Beach Inn, auf Long Island lag und wie Eistee (im amerikanischen Englisch: Iced Tea) aussah, hieß der Drink dann eben so, wie er heute heißt. Freilich gibt’s wie bei fast jedem Cocktail auch hier einige andere Storys, aber die Eckpunkte “New York” und “70er-Jahre” gelten als gesichert.<br><br>Von da aus breitete sich der Drink dann vergleichsweise schnell aus – weil Cola immer geht und ging, hochprozentige Mix-Getränke eine rentable Nische sind und man den Drink um den es heute geht, nicht mit den teuersten Spirituosen im Regal mixen muss.
Martini Dry|Martini||Martiniglas||6 cl|Gin|1 cl |trockener Wermut|1|Olive|1|Zitrone|||||||||||||2|0|0|1|2||2|Eiswürfel in ein Rührglas geben, Gin und Wermut dazugeben. Anschließend mit einem Barlöffel den Martini Dry gut umrühren. Das Ganze in ein gut gekühltes Martini-Glas füllen und mit Zitrone abspritzen. Wet Martini wird es, wenn man den Gin-Anteil reduziert und Wertmut-Anteil erhöht. Je nach Gin garniert man mit einer Zitronenzeste oder mit einer aufgespießten Olive. Rosmarinzweig ist ebenso denkbar. EIn bisschen Salzlösung und Bitters sind auch möglich.|normal|||Gibt es den einen Martini?|Noch immer gilt er den meisten als der König der Cocktails und wahrscheinlich ist es in fast jeder Bar der Welt möglich einen zu bestellen. Wenigstens eine ungefähre Ahnung zu haben, worum es sich bei ihm handelt, gehört fast schon zur Allgemeinbildung. Aber was ist der Martini Cocktail genau? Schwer zu sagen, denn es gibt nicht das eine Rezept. Obwohl er aus denkbar wenigen Zutaten besteht, ist die Anzahl der Varianten schier unbegrenzt. Da Embury die Drinks, die hier besprochen werden sollen, vorgegeben hat, wollen wir mit seiner Definition eines Martini Cocktails beginnen. Es sei jedoch postuliert: Mit seiner Auffassung, wie ein Martini Cocktail zubereitet werden sollte, besetzt auch er lediglich eine Periode auf dem Zeitstrahl. Der Martini unterlag in seiner Geschichte ständiger Modulation und tut es bis heute.|Der Martini Cocktail ist einer der großen Klassiker. Gleichzeitig ist einer von sechs Drinks, die David A. Embury in seinem wegweisenden Buch als Basic bezeichnet hat. Gabriel Daun über ein Phänomen, das immer nur eine Momentaufnahme darstellt.<br><br>Mit seinem 1948 erschienenen Buch The Fine Art of Mixing Drinks schenkte uns David Augustus Embury eines der Standardwerke für die Bar. Der passionierte (und augenscheinlich auch überpassionierte) Trinker, der seine Brötchen als Rechtsanwalt verdiente und selbst niemals professionell hinter einem Tresen gestanden hat, sondern Drinks allenfalls zu Hause für seine Gäste mixte, definierte dort nämlich gleich mehrere Parameter für Cocktails, die bis heute eine gewisse Gültigkeit besitzen.<br><br>Selbstverständlich kann man über sie streiten, jedoch haben sie es immerhin ins 21. Jahrhundert geschafft, sich als durchaus probate Mittel zu Erfassung des Wesens eines Drinks erwiesen und sind oftmals hilfreich bei der ersten Annäherung an ein Rezept. Seiner Rezeptsammlung vorangestellt hat Embury sechs Cocktails, die in seinen Augen die Basic Drinks darstellen, die jeder kultivierte Gastgeber zuzubereiten imstande sein sollte. Es handelt sich dabei um die folgenden: Martini, Manhattan, Old Fashioned, Daiquiri, Side Car und Jack Rose. <br><br>Ärgerlich, es zugeben zu müssen: Obwohl der Martini so berühmt ist, haben wir bemerkenswert große Defizite, was die Bestimmung seiner Herkunft und frühen Geschichte anbetrifft. Verlassen wir die späten 40er-Jahre einen Moment und gehen zurück zu seinen Anfängen, soweit diese lokalisierbar sind und auf die auch Embury in seinem Buch Bezug nimmt. Der Martini taucht ab den 1880er-Jahren in der Barliteratur auf, als Dry Gin allmählich an Popularität gewann. Dort findet er Erwähnung bei Harry Johnson. Die Gewichtung der Zutaten zielt allerdings auf einen wesentlich weniger trockenen Drink als Emburys Version ab und gibt damit Zeugnis der deutlich süßeren Trinkgewohnheiten des 19. Jahrhunderts:
Mojito|Klassiker||Longdrinkglas||6 cl|ungereifter Rum|1 TL|weißer Rohrzucker|1|Limette||Minze||Soda|||||||||||3|2|1|1|2||0|Der Mojito wird direkt im Longdrinkglas zubereitet. Zucker, etwas Sodawasser, Minze und die zuvor geviertelte Limette in das Glas geben; anschließend alles mit einem Stößel zerdrücken; nun etwas crushed ice und den kubanischen Rum hinzugeben, mit Sodawasser auffüllen und kurz umrühren|normal|||||Die Anfänge dessen, was wir heute „Mojito“ nennen, liegen weit zurück: Bereits die Seeleute und Piraten des Elisabethanischen Zeitalters kannten die wohltuende und lindernde Wirkung von Minze bei Magenproblemen, die sie bei Ihren Fahrten in tropische und subtropische Gefilde vermutlich häufiger plagten. Der Gedanke, dass dort die Wurzeln des Mojitos liegen könnten, ist weder abwegig noch neu. Medizinische, pharmazeutische oder pseudomedizinische Hintergründe nehmen bei der Erklärung, wie Drinks entstanden sind, fast grundsätzlich einen Spitzenplatz ein.<br><br>1655 wurde eine tägliche Ration Rum für Matrosen auf den Schiffen der British Royal Navy beschlossen. Doch auch schon zuvor wurde auf jedem Schiff eine nicht unbeträchtliche Menge an Wein, Bier und Destillaten mitgeführt, in erster Linie zur Konservierung verderblicher Güter. Da auf hoher See Frischwasser häufig Mangelware war und das bei Landgängen gefundene, in Fässern abgefüllte Wasser schnell Algen bildete, war es auf Schiffen der englischen Krone Usus, das Wasser durch Zugabe von Alkohol haltbar zu machen. Bei Fahrten in die Karibik wurde hierzu mit großer Sicherheit bereits im 16. Jahrhundert aguardiente de caña verwendet, also im Groben gesagt: Rum beziehungsweise dessen einfachere Vorstufe.<br><br>Wie kamen diese Zutaten nun für einen originalen Mojito zusammen? Als Sir Francis Drake, eine herausragende Persönlichkeit der englischen Seeschifffahrt, auf einer seiner Kaperfahrten in der Karibik erkrankte, verhalf ihm angeblich ein Gemisch aus Zuckerrohrbrand, Minze und Zucker wieder zu Gesundheit. Von seinen spanischen Widersachern auf See wurde Drake „El Draque” genannt, und dieser Name übertrug sich dann auf das flüssige Gemisch, das mit seiner Genesung in Verbindung gebracht wurde.<br><br>Vom Mojito, wie wir ihn heute noch kennen, ist hingegen erst in den Cocktailbüchern des früheren 20. Jahrhunderts zu lesen. Tatsächlich handelt es sich um eine kubanische Erfindung (oder zumindest Weiterentwicklung). Bemerkenswerterweise ist in den ersten Quellen, die den Mojito nennen, von der Verwendung von Minze noch keine Rede. Es handelt sich bei jenen Drinks zunächst eher um klassische Rum Rickeys oder Rum Collinses.<br><br>In John B. Escalantes Manual del Cantinero ist ein „Ron Bacardí Julep“ zu finden, eine der ersten Referenzen, die Rum und Minze nach dem „El Draque“ wieder zusammenbringt. Von dort ist es dann nur noch ein kleiner Schritt bis zum echten, ursprünglichen Mojito als eine erfrischende, alkoholische Limonade — er ist mitnichten ein kräftiger Rum-Drink. Zu großer Popularität verhalfen ihm dann die Bars El Floridita und Bodeguita del Medio sowie der Club de Cantineros.<br><br>Die Bodeguita del Medio, jene legendäre Bar, in der Ernest Hemingway laut eigener Aussage seinen Mojito bevorzugt einzunehmen pflegte, entwickelte sich zum Mekka für Fans des Drinks. Die Zahl der Mojitos, die dort jährlich über den Tresen gereicht werden, ist schwer zu überschätzen. Leider geht damit ein unvermeidliches Phänomen einher: Es ist unwahrscheinlich, einen Mojito serviert zu bekommen, dem der Bartender bei der Zubereitung so etwas wie Aufmerksamkeit oder gar Hingabe zuteilwerden ließ. Reisebusse mit Pauschaltouristen machen für 15 Minuten an der Bar halt und innerhalb dieser Viertelstunde dürfen sich die Reisegruppen dann am kubanischen Klassiker gütlich tun. Die Bartender sind ohne Frage schnell und effizient, aber vermutlich birgt dieses Erlebnis wenig Magie. Es sind nun einmal Drinks vom Fließband, und darunter leidet die Qualität. Wayne Curtis bemerkt in seinem Buch And a Bottle of Rum über seine generellen Erfahrungen mit Mojitos in Havana enttäuscht: „The mint wasn’t minty, the lime wasn’t limey, and the bubbly water wasn’t bubbly […] I’ve had better mojitos at airport bars.“
